5.8648,-0.3003,1.0597,-0.9,0.1129
4.7152,-0.0915,1.5285,0.979,-0.2783
4.596,0.2029,2.8817,-0.9,-1.326
3.5007,-0.1528,0.6703,-0.179,0.136
2.2648,0.2267,1.2318,-0.15,0.1581
1.0933,0.2148,0.4724,-0.15,0.1581
1.1252,-0.1777,-0.8729,0.199,0.4619
-0.0626,-0.181,-1.6834,-0.757,-0.5188
-1.458,0.7965,-1.3475,1.501,-0.0024
-2.2222,0.9919,-2.627,-0.65,-0.3339
-1.0069,2.1347,-0.8327,-0.65,-0.3339
-2.5005,0.007,-0.1638,-0.063,0.1893
-2.2015,-1.2611,0.3589,-0.15,0.1581
-3.1328,-1.7265,1.276,-0.11,0.1581
-4.3337,-0.5658,1.4351,-0.08,0.6237
-3.6901,0.5441,0.3469,-0.192,0.136
-4.3342,1.831,0.0293,1.032,-0.2783
-3.8257,2.6289,-0.8012,-0.9,0.1129
-5.525,2.1767,0.6585,-0.9,-1.326
2.3433,-0.5904,-1.4338,-0.15,0.1581
3.5264,-0.5748,-0.6851,0.177,0.245
4.9946,-1.0928,-1.5114,-0.177,0.6895
2.1982,0.5517,2.2644,0.15,0.123
0.1647,0.5124,0.944,0.15,0.123
-0.0496,-0.6915,-2.5939,0.42,0.2142
-1.3273,-1.8324,0.078,0.15,0.123
-3.0939,-2.6742,1.7956,0.15,0.123
2.3766,-0.9067,-2.4701,0.15,0.123
