-3.4993,-3.0935,-0.8523,-0.24,0.1441
-1.9785,-3.0092,-0.7551,-0.16,0.1441
-1.513,-2.2671,0.5074,-0.0165,-0.0516
-1.8282,-0.7812,0.463,-0.1435,0.136
-2.9148,-0.285,1.2085,0.3925,0.5437
-3.7201,-1.1461,1.9504,-0.5325,-0.2893
-3.1961,1.0408,1.2098,-0.62,-0.3239
-2.4658,1.9389,0.5081,0.31,0.2955
-2.82,3.292,0.5589,-0.15,0.1581
-2.0844,4.2404,-0.1485,-0.15,0.1581
-0.9895,3.8424,-0.917,0.177,0.245
-0.0673,5.0379,-1.814,-0.177,0.6895
-0.6296,2.4915,-0.9806,-0.15,0.1581
-1.358,1.5125,-0.2655,0.0,0.2955
-1.0339,0.1267,-0.2873,0.064,0.1893
0.3783,-0.5204,-1.2022,0.2425,-0.0024
0.2935,0.065,-2.6061,-0.5,-0.3339
1.889,0.1238,-0.4291,0.1135,-0.2051
3.1139,-0.2706,-1.2697,-0.16,0.1441
4.4131,0.2002,-0.6059,-0.16,0.1441
4.5338,-0.3472,0.8208,-0.16,0.1441
3.3137,0.0415,1.6638,-0.16,0.1441
2.0132,-0.4279,1.0009,-0.16,0.1441
-3.9407,-2.0798,-0.943,0.08,0.123
-3.7815,-3.6801,-1.7517,0.08,0.123
-3.9148,-3.597,0.0448,0.08,0.123
-1.5678,-4.0419,-0.7299,0.08,0.123
-1.5855,-2.5177,-1.669,0.08,0.123
-0.4206,-2.4087,0.6402,0.08,0.123
-1.9709,-2.7506,1.3967,0.08,0.123
-4.5013,-0.7939,2.491,0.45,-0.2677
-3.6663,3.614,1.1538,0.15,0.123
-2.3665,5.2844,-0.0961,0.15,0.123
0.2166,2.2396,-1.5971,0.15,0.123
1.8345,1.2296,-0.3743,0.08,0.123
3.0394,0.1941,-2.2767,0.08,0.123
3.1421,-1.3743,-1.4013,0.08,0.123
5.2794,-0.1501,-1.2078,0.08,0.123
4.4394,1.312,-0.5815,0.08,0.123
4.631,-1.4549,0.792,0.08,0.123
5.4512,0.0637,1.2942,0.08,0.123
3.2879,1.1457,1.7933,0.08,0.123
3.3987,-0.421,2.6714,0.08,0.123
1.1532,-0.08,1.6131,0.08,0.123
1.9929,-1.5387,0.9796,0.08,0.123
