5.3033,1.2093,0.1013,-0.1348,-0.2035
4.9731,-0.5262,0.3243,1.3328,-0.0024
5.6867,-0.9848,1.5649,-0.65,-0.3339
5.4824,-1.3159,-0.8497,-0.65,-0.3339
3.2698,-0.7919,0.5279,-0.757,-0.5188
2.2592,-0.3452,-0.4026,0.199,0.4619
2.5988,-0.0168,-1.7269,-0.15,0.1581
1.6226,0.3903,-2.6317,-0.15,0.1581
0.2905,0.4696,-2.2395,-0.15,0.1581
-0.0909,0.1303,-0.9348,0.1,0.4619
-1.4843,0.2289,-0.5692,-0.8382,-0.4458
-2.4682,-0.6158,-1.2628,0.3526,-0.0516
-2.4325,-2.0161,-0.7212,-0.1435,0.136
-1.8394,-3.0505,-1.4619,-0.15,0.1581
-1.821,-4.3548,-0.956,-0.15,0.1581
-2.3921,-4.6326,0.2894,-0.15,0.1581
-2.9797,-3.6071,1.0335,-0.15,0.1581
-2.9993,-2.3012,0.5326,-0.15,0.1581
-1.9428,1.3591,0.2512,0.3526,-0.0516
-1.7082,2.6587,-0.4682,-0.1435,0.136
-2.4566,2.9715,-1.6148,-0.15,0.1581
-2.2309,4.1696,-2.2975,-0.15,0.1581
-1.2547,5.061,-1.8419,-0.15,0.1581
-0.5001,4.7504,-0.7082,-0.15,0.1581
-0.7239,3.5537,-0.0219,-0.15,0.1581
0.8992,-0.2717,-0.0039,0.0,0.2713
0.5233,-0.6157,1.3812,0.0,0.2713
0.7026,0.318,2.4145,-0.15,0.1581
0.3804,-0.0224,3.732,-0.15,0.1581
-0.1065,-1.2998,4.0263,-0.15,0.1581
-0.2551,-2.2425,3.0045,-0.15,0.1581
0.0732,-1.9061,1.6874,-0.15,0.1581
4.7948,1.7856,0.903,0.08,0.123
4.9321,1.5472,-0.8871,0.08,0.123
6.3975,1.3855,0.1554,0.08,0.123
2.9908,-1.2571,1.418,0.42,0.2142
3.6162,-0.0877,-2.0807,0.15,0.123
1.9026,0.6467,-3.6441,0.15,0.123
-0.4496,0.8015,-2.9565,0.15,0.123
-3.4982,-0.2139,-1.1495,0.08,0.123
-2.2646,-0.6116,-2.3556,0.08,0.123
-1.3898,-2.8475,-2.4271,0.15,0.123
-1.3619,-5.1484,-1.5295,0.15,0.123
-2.3743,-5.6411,0.6809,0.15,0.123
-3.412,-3.8223,2.0032,0.15,0.123
-3.4502,-1.5131,1.1231,0.15,0.123
-3.025,1.2673,0.4865,0.08,0.123
-1.4194,1.3538,1.2265,0.08,0.123
-3.2109,2.285,-1.9795,0.15,0.123
-2.8138,4.4063,-3.1784,0.15,0.123
-1.0791,5.9877,-2.3716,0.15,0.123
0.2593,5.4368,-0.3597,0.15,0.123
-0.1266,3.3237,0.8509,0.15,0.123
1.0831,1.3083,2.1971,0.15,0.123
0.5076,0.7035,4.5243,0.15,0.123
-0.3599,-1.5604,5.047,0.15,0.123
-0.6145,-3.2366,3.2348,0.15,0.123
-0.0133,-2.6523,0.9101,0.15,0.123
