6.5148,-1.1815,-1.4961,-0.0965,0.08452
5.0921,-0.7596,-1.2771,-0.1435,0.136
4.7847,0.2803,-0.3875,-0.15,0.1581
3.4558,0.6443,-0.163,-0.15,0.1581
2.4103,-0.0248,-0.8182,-0.023,0.2713
1.0386,0.3583,-0.5989,0.5926,-0.3239
0.097,0.2758,-1.534,-0.7068,-0.3239
-1.035,0.7581,-0.9844,0.1078,0.136
-0.8417,1.0839,0.3122,-0.181,0.136
0.4783,0.7865,0.5596,-0.2276,0.2713
1.0264,0.5647,1.8655,0.3792,-0.3239
1.7563,-0.4999,2.2605,-0.3016,0.1581
2.0416,-0.3864,3.6053,-0.15,0.1581
1.4554,0.7895,4.0375,-0.15,0.1581
0.8289,1.3452,2.9424,-0.3016,0.1581
-2.0713,0.8908,1.1132,0.3211,-0.0516
-3.0422,0.4605,0.1014,-0.6602,-0.3187
-4.461,0.457,0.3594,0.716,-0.2783
-4.8907,0.8538,1.478,-0.57,0.1129
-5.441,0.0501,-0.6664,-0.086,0.136
-6.6667,0.713,-0.8448,-0.15,0.1581
-7.4602,0.1686,-1.8432,-0.11,0.1581
-6.6558,-1.1619,-2.4773,-0.08,0.6237
-5.289,-1.0565,-1.5006,-0.11,0.1581
-2.426,0.3247,-1.2297,0.3211,-0.0516
2.7227,-1.0461,-1.7284,-0.15,0.1581
4.0536,-1.4135,-1.9563,-0.15,0.1581
6.6456,-2.2363,-1.1671,0.08,0.123
6.7708,-1.0956,-2.5734,0.08,0.123
7.2231,-0.5468,-0.9196,0.08,0.123
5.5752,0.8062,0.1348,0.15,0.123
3.2437,1.4575,0.5162,0.15,0.123
2.031,-1.3254,1.6207,0.15,0.123
2.6001,-1.0954,4.1978,0.15,0.123
1.4744,1.1902,5.0397,0.15,0.123
0.27,2.273,2.9376,0.15,0.123
-2.3802,1.854,1.5707,0.08,0.123
-1.9459,0.0983,1.8802,0.08,0.123
-6.9651,1.5846,-0.2759,0.15,0.123
-8.4298,0.5333,-2.1547,0.15,0.123
-4.4614,-1.7529,-1.4941,0.15,0.123
-2.4298,-0.7309,-1.5628,0.08,0.123
-2.9143,0.9925,-1.9698,0.08,0.123
1.9388,-1.5706,-2.2532,0.15,0.123
4.2779,-2.2107,-2.6566,0.15,0.123
