3.6948,-0.8394,-1.1367,-0.57,0.1129
3.9182,-0.1359,-0.1149,0.805,-0.2783
2.8671,0.2767,0.7149,-0.2325,-0.4195
1.5106,0.2663,0.3612,0.0825,0.5437
0.5588,0.059,1.3645,-0.15,0.1581
-0.805,0.0153,1.0559,-0.15,0.1581
-1.2399,0.1806,-0.2743,0.0284,0.136
-2.6038,0.1227,-0.6519,-0.0568,0.264
-3.6859,-0.2464,0.2925,0.0284,0.136
-3.6529,-1.4825,0.9619,-0.15,0.1581
-4.6866,-1.8407,1.8331,-0.15,0.1581
-5.7664,-0.9777,2.034,-0.15,0.1581
-5.8164,0.2469,1.3599,-0.15,0.1581
-4.7812,0.6132,0.4896,-0.15,0.1581
-2.9413,0.3835,-1.9855,-0.1356,0.1551
-1.9316,0.6595,-2.9102,0.7056,-0.2783
-2.2256,0.8779,-4.1146,-0.57,-0.1526
-0.6591,0.6787,-2.5319,-0.2325,-0.4195
-0.2792,0.4526,-1.278,0.0825,0.5437
1.0816,0.4927,-0.9579,-0.15,0.1581
5.2998,0.2052,0.2456,-0.045,0.136
6.4489,-0.2764,-0.3724,-0.15,0.1581
7.6285,0.2277,0.1917,-0.15,0.1581
7.413,1.1091,1.2458,-0.11,0.1581
5.7524,1.2549,1.4828,-0.08,0.6237
0.881,-0.0842,2.3884,0.15,0.123
-1.5098,-0.139,1.8626,0.15,0.123
-2.8276,-2.1696,0.811,0.15,0.123
-4.6499,-2.7911,2.3496,0.15,0.123
-6.5664,-1.2608,2.7074,0.15,0.123
-6.6603,0.9085,1.5094,0.15,0.123
-4.8294,1.5653,-0.0252,0.15,0.123
-3.9736,0.3421,-2.313,0.15,0.123
1.7966,0.7243,-1.7365,0.15,0.123
6.441,-0.9791,-1.1963,0.15,0.123
8.615,-0.0488,-0.1604,0.15,0.123
8.1847,1.6088,1.8139,0.15,0.123
