7.673,-2.5731,1.357,-0.24,0.1441
8.2369,-1.7762,0.1825,-0.0165,-0.0516
7.3351,-0.6226,-0.1738,-0.1435,0.136
6.084,-0.8583,-0.7644,-0.15,0.1581
5.2443,0.2094,-1.098,-0.15,0.1581
5.6479,1.5338,-0.8455,0.0825,0.5437
4.8455,2.644,-1.1525,-0.3625,-0.4195
3.52,2.5904,-1.6844,0.261,-0.2051
3.099,3.9969,-2.0999,-0.24,0.1441
2.5609,2.0531,-0.6597,0.659,-0.2783
2.5689,2.5216,0.5115,-0.57,-0.1526
1.7009,1.0027,-1.01,-0.2325,-0.4195
0.5707,0.6058,-0.2798,0.0825,0.5437
0.1616,-0.7298,-0.3559,-0.15,0.1581
-0.9596,-1.1699,0.3541,-0.15,0.1581
-1.6999,-0.2707,1.1387,-0.1435,0.136
-1.3036,1.0723,1.2023,0.0825,0.5437
-0.1816,1.5115,0.4911,-0.15,0.1581
-2.0229,1.978,1.9818,-0.1592,-0.4195
-3.0922,1.5946,2.8001,0.1767,0.1551
-3.7054,2.6033,3.6135,-0.9,-1.019
-3.5164,0.3122,2.8197,-0.0732,0.1551
-4.589,-0.1016,3.698,0.4921,0.0017
-5.4483,-0.4354,4.3984,-0.5571,0.01508
-2.9283,-0.7381,1.8899,0.3452,0.1193
-3.9932,-1.2081,0.9165,-0.1435,0.136
-4.4388,-2.5377,0.9456,-0.15,0.1581
-5.4635,-2.9592,0.0976,-0.15,0.1581
-6.0666,-2.0562,-0.798,0.0825,0.5437
-7.1174,-2.4388,-1.6465,-0.3625,-0.4195
-7.712,-3.7329,-1.6602,0.04,-0.2035
-5.6164,-0.7283,-0.8488,0.0825,0.5437
-6.2318,0.15,-1.7565,-0.3625,-0.4195
-5.8981,1.5268,-1.8982,0.04,-0.2035
-4.5787,-0.3107,0.0058,-0.15,0.1581
6.9001,1.7659,-0.2668,-0.15,0.1581
7.7399,0.6992,0.0664,-0.15,0.1581
7.562,-1.9186,2.248,0.08,0.123
8.367,-3.4017,1.6117,0.08,0.123
6.6873,-3.012,1.0935,0.08,0.123
8.353,-2.4421,-0.7004,0.08,0.123
9.2504,-1.4115,0.4572,0.08,0.123
5.7628,-1.8719,-0.9729,0.15,0.123
4.29,-0.0091,-1.5569,0.15,0.123
3.503,1.9517,-2.5941,0.08,0.123
3.7958,4.3878,-2.8717,0.08,0.123
3.1182,4.6829,-1.2263,0.08,0.123
2.0734,3.9762,-2.5255,0.08,0.123
0.723,-1.4324,-0.9587,0.15,0.123
-1.2551,-2.2097,0.2877,0.15,0.123
0.0831,2.5588,0.5289,0.15,0.123
-3.3273,3.5755,3.5944,0.4,0.2142
-4.538,2.4166,4.2153,0.4,0.2142
-2.6008,-1.586,2.533,0.08,0.123
-4.0024,-3.2488,1.6363,0.15,0.123
-5.7858,-3.9908,0.1515,0.15,0.123
-8.5322,-3.7477,-2.4068,0.08,0.123
-8.1342,-3.9684,-0.6602,0.08,0.123
-6.9603,-4.4959,-1.9515,0.08,0.123
-6.0675,2.0604,-0.9393,0.08,0.123
-4.8378,1.6329,-2.2115,0.08,0.123
-6.5462,1.9798,-2.6767,0.08,0.123
-4.2311,0.7137,-0.0153,0.15,0.123
7.2228,2.7808,-0.0694,0.15,0.123
8.7021,0.9054,0.5187,0.15,0.123
