0.3292,-2.7739,0.3261,-0.24,0.1441
0.2319,-1.2493,0.4741,0.3566,0.1193
1.2498,-0.5468,-0.3819,-0.181,0.136
1.4353,-0.6626,-1.7501,0.1388,0.1581
2.3874,0.2046,-2.1464,-0.7068,-0.3239
2.8038,0.855,-1.0691,0.314,-0.3239
3.7632,1.9485,-1.1071,0.0156,-0.1444
2.1261,0.4381,0.0177,-0.3016,0.1581
-1.1123,-0.7685,0.1318,0.314,-0.3239
-1.8315,-1.2539,-0.8726,-0.7068,-0.3239
-2.9926,-0.57,-0.932,0.1388,0.1581
-3.0015,0.3949,0.0575,0.079,0.4619
-4.0336,1.3671,0.2768,0.961,-0.3396
-5.117,1.2729,-0.3351,-0.52,0.0335
-3.8341,2.4359,1.117,-0.52,0.0335
-1.7922,0.2447,0.7158,-0.0676,0.4619
-1.2988,1.037,1.8049,-0.884,-1.027
0.1806,-3.088,-0.7279,0.08,0.123
-0.4447,-3.2604,0.9567,0.08,0.123
1.3284,-3.1186,0.6682,0.08,0.123
0.4453,-1.0214,1.5407,0.08,0.123
0.8934,-1.3174,-2.4201,0.15,0.123
4.2303,2.0887,-0.1092,0.08,0.123
3.2456,2.8844,-1.4066,0.08,0.123
4.5646,1.7189,-1.8419,0.08,0.123
2.2393,0.8372,1.0174,0.15,0.123
-3.7691,-0.7502,-1.6638,0.15,0.123
-0.3036,0.9891,2.1024,0.4,0.2142
-1.9233,1.664,2.3491,0.4,0.2142
