-1.5153,0.1358,2.5464,-0.24,0.1441
-2.1881,0.5287,1.2209,-0.08,0.0
-2.9146,1.8885,1.3383,-0.16,0.1441
-4.1253,1.8323,2.2961,-0.16,0.1441
-5.257,2.8077,1.9128,-0.16,0.1441
-6.055,2.3985,0.6572,-0.16,0.1441
-6.9226,1.1457,0.8758,-0.16,0.1441
-7.687,0.714,-0.3903,-0.16,0.1441
-6.8022,0.3562,-1.6034,-0.16,0.1441
-5.6929,-0.6545,-1.2687,-0.16,0.1441
-4.9573,-1.1214,-2.5329,-0.16,0.1441
-3.7315,-1.9688,-2.1871,0.12,-0.2035
-2.7843,-1.1698,-1.4882,-0.43,-0.0684
-1.5552,-1.6514,-1.0279,0.78,-0.2783
-1.2125,-2.8439,-1.2651,-0.57,0.4833
-0.6881,-0.7796,-0.2758,-0.6602,-0.3187
0.6699,-1.2077,0.0863,0.1401,-0.2035
1.6102,-1.1401,-1.14,0.2,-0.2051
1.5227,0.1173,-1.764,-0.68,-0.2893
3.0966,-1.4703,-0.8167,0.2201,-0.2051
3.321,-2.9353,-0.382,-0.0165,-0.0516
2.907,-3.9266,-1.4428,-0.1435,0.136
1.8055,-4.7744,-1.2342,-0.15,0.1581
1.4238,-5.6899,-2.2197,-0.15,0.1581
2.1402,-5.7701,-3.4167,-0.15,0.1581
3.2398,-4.9352,-3.6305,-0.15,0.1581
3.6241,-4.0174,-2.6484,-0.15,0.1581
3.6113,-0.5704,0.2228,-0.7301,-0.7096
4.3491,0.6197,-0.0703,0.78,-0.2783
4.925,0.7581,-1.1842,-0.57,0.4833
4.3981,1.6388,0.8859,-0.43,-0.0684
5.0885,2.8707,0.682,0.2,-0.2051
4.6839,3.9034,1.7104,0.12,-0.2035
5.7697,4.776,1.9125,-0.56,-0.0684
6.9452,4.0834,1.5436,0.48,-0.2051
7.7347,3.8563,2.6914,-0.56,-0.0684
8.0668,2.4904,2.7066,0.12,-0.2035
7.0221,1.737,1.9182,-0.16,0.1441
6.5808,2.761,0.8962,-0.08,0.0
-1.1492,0.5723,0.0778,0.1401,-0.2035
-2.267,0.0593,3.3592,0.08,0.123
-0.7494,0.8865,2.8356,0.08,0.123
-1.0275,-0.8569,2.4527,0.08,0.123
-2.9456,-0.2474,0.9753,0.08,0.123
-2.2041,2.67,1.6886,0.08,0.123
-3.2416,2.1979,0.3258,0.08,0.123
-4.523,0.8016,2.3783,0.08,0.123
-3.7695,2.1028,3.314,0.08,0.123
-4.8207,3.817,1.7464,0.08,0.123
-5.9588,2.8961,2.7707,0.08,0.123
-5.3666,2.2496,-0.1948,0.08,0.123
-6.7262,3.2422,0.3842,0.08,0.123
-7.6664,1.3636,1.6728,0.08,0.123
-6.3162,0.291,1.2331,0.08,0.123
-8.3075,-0.1721,-0.1338,0.08,0.123
-8.3849,1.5268,-0.6873,0.08,0.123
-7.4603,-0.0732,-2.3906,0.08,0.123
-6.3538,1.2797,-2.0283,0.08,0.123
-6.1322,-1.537,-0.7533,0.08,0.123
-4.9614,-0.1712,-0.5868,0.08,0.123
-4.625,-0.24,-3.125,0.08,0.123
-5.6499,-1.7239,-3.1592,0.08,0.123
-3.2745,-2.3465,-3.1274,0.08,0.123
-4.0329,-2.8372,-1.5609,0.08,0.123
1.0586,-0.56,0.8997,0.08,0.123
0.6329,-2.2392,0.4942,0.08,0.123
1.2473,-1.8835,-1.8809,0.08,0.123
1.7294,0.8092,-1.0832,0.4,-0.2677
3.6758,-1.3136,-1.7534,0.08,0.123
2.7826,-3.1305,0.57,0.08,0.123
4.4009,-3.0858,-0.1647,0.08,0.123
1.2396,-4.7246,-0.3128,0.15,0.123
0.5723,-6.3379,-2.0553,0.15,0.123
1.8454,-6.4811,-4.1767,0.15,0.123
3.7969,-5.0018,-4.5563,0.15,0.123
4.4809,-3.3799,-2.8262,0.15,0.123
3.3199,-0.7241,1.2143,0.37,0.2142
4.8771,3.274,-0.3351,0.08,0.123
4.4258,3.4156,2.6762,0.08,0.123
3.8005,4.4752,1.3554,0.08,0.123
7.519,4.7108,0.8275,0.08,0.123
8.1026,2.1246,3.7557,0.08,0.123
9.0696,2.3527,2.2441,0.08,0.123
6.1966,1.4435,2.6046,0.08,0.123
7.4489,0.8314,1.4353,0.08,0.123
7.1244,2.6167,-0.065,0.08,0.123
-0.2944,1.2176,0.3795,0.08,0.123
-1.5852,1.0474,-0.8286,0.08,0.123
