10.3933,1.5711,-0.4464,-0.15,0.1581
9.8183,0.3453,-0.7885,-0.15,0.1581
8.5342,0.3095,-1.3381,-0.15,0.1581
7.8393,1.512,-1.538,0.1665,0.136
6.4632,1.5123,-2.1383,0.4865,-0.0516
5.4558,1.0934,-1.1532,-0.906,-1.95
4.1142,1.1263,-1.7536,0.4865,-0.0516
3.0709,0.6712,-0.7657,-0.1435,0.136
2.5181,-0.6151,-0.8624,-0.15,0.1581
1.5097,-1.0167,0.0151,-0.15,0.1581
1.0293,-0.1376,0.9985,-0.1435,0.136
-0.1235,-0.5636,1.8809,0.4865,-0.0516
-1.4174,-0.5399,1.1394,-0.959,-1.95
-1.9937,0.8349,1.1881,0.523,-0.0516
-3.1152,1.0298,0.2111,0.0065,0.136
-4.421,1.0996,0.5887,-0.5653,-0.3239
-5.0612,1.1865,-0.5914,0.2272,0.2955
-6.4359,1.2146,-0.813,-0.15,0.1581
-6.8809,1.2434,-2.1508,-0.15,0.1581
-5.951,1.2411,-3.216,-0.15,0.1581
-4.5684,1.207,-2.955,-0.15,0.1581
-4.1666,1.181,-1.6208,-0.1516,0.2955
-2.9271,1.0874,-1.1282,0.0332,-0.3239
-2.3285,-1.6388,1.6148,0.5665,0.1193
-2.8328,-1.4426,3.0687,-0.16,0.1441
-3.8314,-2.5356,3.4357,-0.16,0.1441
-5.0879,-2.4128,2.5656,-0.0165,-0.0516
-4.7639,-2.2711,1.0967,-0.1435,0.136
-5.7768,-2.484,0.1481,-0.15,0.1581
-5.483,-2.441,-1.2147,-0.15,0.1581
-4.1763,-2.1867,-1.6214,0.16,0.1581
-3.2103,-1.9478,-0.6957,-0.62,-0.3239
-3.4663,-1.9365,0.6428,0.1665,0.136
1.5915,1.1444,1.1075,-0.15,0.1581
2.6127,1.5421,0.2367,-0.15,0.1581
8.4176,2.693,-1.1818,-0.62,-0.3239
9.6678,2.7472,-0.6486,0.16,0.1581
11.3887,1.61,-0.0238,0.15,0.123
10.3688,-0.5747,-0.6334,0.15,0.123
8.0907,-0.6406,-1.6098,0.15,0.123
6.231,2.5373,-2.5033,0.08,0.123
6.453,0.8301,-3.0172,0.08,0.123
5.6641,0.1183,-0.8342,0.45,0.2142
5.4855,1.7425,-0.3309,0.45,0.2142
4.0878,0.4712,-2.6551,0.08,0.123
3.8669,2.1583,-2.0912,0.08,0.123
2.8638,-1.3065,-1.6208,0.15,0.123
1.0882,-2.0102,-0.0805,0.15,0.123
-0.1723,0.0768,2.7919,0.08,0.123
0.117,-1.5847,2.2541,0.08,0.123
-1.1997,-0.7457,0.1349,0.45,0.2142
-2.3185,1.1127,2.2088,0.08,0.123
-1.2166,1.583,0.9217,0.08,0.123
-7.1371,1.2053,0.0095,0.15,0.123
-7.9418,1.2578,-2.3631,0.15,0.123
-6.3039,1.2628,-4.2395,0.15,0.123
-3.8443,1.1928,-3.7598,0.15,0.123
-2.0269,1.0333,-1.6564,0.27,0.2142
-1.7446,-2.5876,1.6148,0.08,0.123
-3.3492,-0.4716,3.2005,0.08,0.123
-1.9778,-1.482,3.776,0.08,0.123
-3.3661,-3.536,3.298,0.08,0.123
-4.1155,-2.4357,4.5056,0.08,0.123
-5.7112,-3.318,2.7286,0.08,0.123
-5.6771,-1.5279,2.8836,0.08,0.123
-6.7912,-2.6946,0.4661,0.15,0.123
-6.2608,-2.6146,-1.9483,0.15,0.123
-3.9313,-2.1634,-2.6757,0.15,0.123
1.23,1.8407,1.8544,0.15,0.123
3.0359,2.5343,0.3332,0.15,0.123
10.0978,3.7031,-0.3843,0.15,0.123
