5.6444,3.4976,-0.0812,0.04,-0.2035
6.258,2.2422,0.1932,-0.3625,-0.4195
5.6789,0.9998,-0.1025,0.0825,0.5437
4.4206,0.8611,-0.737,-0.15,0.1581
3.8868,-0.4281,-0.9983,-0.1435,0.136
2.5112,-0.584,-1.5997,0.4865,-0.0516
1.4717,-0.5695,-0.5419,-0.959,-1.95
1.0547,0.7931,-0.1449,0.343,-0.2035
-0.4674,0.7864,0.0212,-0.16,0.1441
-0.8826,-0.6897,-0.0921,0.0,0.0
-0.8928,-1.3859,1.296,-0.16,0.1441
-2.1096,-0.9846,2.1349,-0.16,0.1441
-3.4066,-1.1789,1.3442,0.343,-0.2035
-3.3831,-0.4181,0.0704,-0.959,-1.95
-4.6673,-0.5742,-0.6607,0.343,-0.2035
-5.7863,0.3268,-0.0855,-0.08,0.0
-7.069,0.299,-0.9197,-0.16,0.1441
-6.8977,1.7804,-1.2335,-0.16,0.1441
-5.6178,1.8121,-0.4058,-0.16,0.1441
-2.2605,-0.8804,-0.7813,0.343,-0.2035
0.2446,-1.2584,-0.96,0.343,-0.2035
4.6079,-1.5787,-0.6101,-0.15,0.1581
5.8403,-1.3996,0.0053,0.0825,0.5437
6.3543,-0.1692,0.2451,0.0825,0.5437
7.5793,-0.2986,0.8733,-0.3625,-0.4195
7.8473,-1.6979,1.0364,0.4,-0.2035
6.7131,-2.3643,0.4699,-0.3625,-0.4195
6.3201,4.3104,0.2529,0.08,0.123
4.685,3.5827,0.4723,0.08,0.123
5.4702,3.6075,-1.1714,0.08,0.123
3.8477,1.7353,-1.0175,0.15,0.123
2.482,-1.5529,-2.1518,0.08,0.123
2.3325,0.2007,-2.3691,0.08,0.123
1.833,-1.0717,0.3064,0.45,0.2142
1.3311,1.5661,-0.8967,0.08,0.123
1.5388,1.074,0.8173,0.08,0.123
-0.7617,1.2568,0.9823,0.08,0.123
-0.9213,1.3865,-0.8006,0.08,0.123
-0.9187,-2.4907,1.1599,0.08,0.123
0.0305,-1.147,1.8676,0.08,0.123
-2.0233,0.0736,2.4618,0.08,0.123
-2.1438,-1.6104,3.0529,0.08,0.123
-3.5579,-2.2666,1.1522,0.08,0.123
-4.2411,-0.8368,1.9896,0.08,0.123
-3.238,0.5983,0.2836,0.45,0.2142
-4.5401,-0.3104,-1.7366,0.08,0.123
-5.0045,-1.6357,-0.6368,0.08,0.123
-6.0048,0.1487,0.9891,0.08,0.123
-7.0058,-0.337,-1.8277,0.08,0.123
-7.9722,0.1022,-0.3012,0.08,0.123
-7.7078,2.4062,-0.8006,0.08,0.123
-6.7092,1.9643,-2.3132,0.08,0.123
-4.723,2.0481,-1.0235,0.08,0.123
-5.7138,2.4519,0.4988,0.08,0.123
-2.3962,-1.9597,-1.032,0.08,0.123
-2.261,-0.3233,-1.7463,0.08,0.123
0.3461,-2.361,-0.8446,0.08,0.123
0.033,-1.0489,-2.0356,0.08,0.123
4.2119,-2.5729,-0.7733,0.15,0.123
7.9425,-1.9489,2.1116,0.08,0.123
8.7674,-1.9776,0.484,0.08,0.123
