6.2119,-1.9454,-1.1297,-0.177,0.6895
4.7277,-1.2802,-0.4703,0.177,0.245
3.7075,-0.8609,-1.3285,-0.15,0.1581
2.5273,-0.3235,-0.8051,-0.15,0.1581
2.357,-0.1952,0.5882,0.0825,0.5437
1.199,0.3626,1.1571,-0.3625,-0.4195
0.0329,0.7749,0.4397,0.3435,0.1193
-0.8495,1.6112,1.3778,0.0956,-0.0516
-2.0233,2.1296,0.6733,0.0476,-0.3239
-2.0417,3.0651,-0.2901,-0.3016,0.1581
-3.3531,3.2513,-0.6712,0.0772,0.1581
-4.1538,2.439,0.0487,-0.5653,-0.3239
-3.3082,1.7713,0.8622,0.0365,0.1581
-0.7269,-0.4422,-0.062,-0.1435,0.136
-0.9917,-1.5003,0.8304,-0.15,0.1581
-1.706,-2.6247,0.411,-0.15,0.1581
-2.17,-2.7106,-0.9024,0.177,0.245
-3.0773,-4.1202,-1.422,-0.177,0.6895
-1.9146,-1.6724,-1.8009,-0.15,0.1581
-1.1957,-0.5414,-1.3949,0.177,0.245
-0.93,0.7289,-2.5848,-0.177,0.6895
3.3844,-0.6269,1.4429,0.177,0.245
3.2021,-0.4955,3.1837,-0.177,0.6895
4.564,-1.1662,0.9159,-0.15,0.1581
3.8291,-0.942,-2.4026,0.15,0.123
1.762,-0.0053,-1.4956,0.15,0.123
0.3473,1.4432,-0.3877,0.08,0.123
-0.2609,2.4664,1.777,0.08,0.123
-1.1656,0.9942,2.2471,0.08,0.123
-1.1695,3.5706,-0.6872,0.15,0.123
-3.708,3.939,-1.4267,0.15,0.123
-3.6304,1.0251,1.5768,0.15,0.123
-0.6456,-1.454,1.8568,0.15,0.123
-1.9052,-3.4233,1.1125,0.15,0.123
-2.2793,-1.7451,-2.8176,0.15,0.123
5.3541,-1.4969,1.5783,0.15,0.123
