-4.0526,-3.1616,-1.1109,-0.179,0.1441
-2.6671,-2.6753,-0.8024,0.509,-0.2783
-1.7505,-3.5274,-0.6599,-0.57,-0.1526
-2.3603,-1.2342,-0.6483,0.389,-0.2783
-3.2987,-0.3479,-0.582,-0.492,0.1836
-2.7501,0.9107,-0.3608,-0.4271,-0.4458
-3.4856,2.0869,-0.0054,0.1,0.4619
-4.8853,2.1507,-0.0861,-0.15,0.1581
-5.5453,3.3443,0.2335,0.177,0.245
-7.2976,3.4227,0.1596,-0.177,0.6895
-4.809,4.4688,0.6302,-0.15,0.1581
-3.4146,4.3976,0.7226,-0.15,0.1581
-2.7552,3.1999,0.4289,0.0825,0.5437
-1.3608,3.1027,0.5646,-0.3625,-0.4195
-0.6941,1.8362,0.6244,0.12,-0.2035
-1.3022,0.8766,-0.4225,0.2891,-0.2051
-0.9773,-0.6594,-0.3496,0.2045,-0.0967
0.0086,-1.0441,-1.4961,-0.16,0.1441
1.3348,-0.2491,-1.4649,-0.16,0.1441
2.4626,-1.0004,-2.2108,0.343,-0.2035
3.8341,-0.5304,-1.8947,-0.959,-1.95
4.2825,-0.9596,-0.551,0.343,-0.2035
5.7154,-0.4691,-0.2965,0.12,-0.2035
5.7943,0.9403,-0.4263,-0.56,-0.0684
5.4551,1.323,-1.7451,0.12,-0.2035
4.0077,0.9268,-2.0658,0.343,-0.2035
-0.5604,-1.1638,1.0584,-0.1435,0.136
0.6338,-1.8944,1.2922,-0.15,0.1581
0.9563,-2.3618,2.5723,-0.15,0.1581
0.0881,-2.1415,3.6398,-0.15,0.1581
-1.1108,-1.4593,3.4285,-0.15,0.1581
-1.4355,-0.9796,2.1557,-0.15,0.1581
-4.4387,-3.745,-0.2483,0.08,0.123
-4.7499,-2.324,-1.3154,0.08,0.123
-4.023,-3.8198,-2.0057,0.08,0.123
-5.4555,1.2849,-0.4007,0.15,0.123
-5.3148,5.3909,0.8822,0.15,0.123
-2.8518,5.2627,1.0425,0.15,0.123
0.3887,1.9855,0.4273,0.08,0.123
-0.8084,1.4468,1.6523,0.08,0.123
-1.0277,1.2801,-1.4238,0.08,0.123
-0.4744,-0.8599,-2.4834,0.08,0.123
0.2055,-2.1355,-1.4552,0.08,0.123
1.6277,-0.0355,-0.4208,0.08,0.123
1.1782,0.7371,-1.9546,0.08,0.123
2.403,-2.0895,-1.9921,0.08,0.123
2.2822,-0.8941,-3.3054,0.08,0.123
4.4642,-0.999,-2.5914,0.45,0.2142
4.2624,-2.0704,-0.4744,0.08,0.123
3.6299,-0.5468,0.2463,0.08,0.123
6.4257,-0.9738,-0.9929,0.08,0.123
6.013,-0.7528,0.738,0.08,0.123
5.548,2.4272,-1.8239,0.08,0.123
6.1612,0.8764,-2.4823,0.08,0.123
3.7737,1.2244,-3.1135,0.08,0.123
3.3416,1.4928,-1.3776,0.08,0.123
1.3248,-2.1369,0.5005,0.15,0.123
1.8793,-2.9091,2.7298,0.15,0.123
0.3407,-2.5019,4.63,0.15,0.123
-1.7897,-1.2911,4.2552,0.15,0.123
-2.3762,-0.4521,2.0293,0.15,0.123
