1.6654,2.5028,-1.1889,-0.24,0.1441
1.2362,2.0715,0.2121,0.0956,-0.0516
0.0264,1.2423,0.1513,0.0476,-0.3239
-1.2721,1.6188,0.3573,0.1875,0.2713
-1.746,3.0155,0.5271,0.2878,0.2713
-1.0003,4.1153,0.3083,-0.4097,-0.3239
-1.7793,5.139,0.522,0.2418,0.1552
-2.9958,4.8128,0.8493,-0.4097,-0.3239
-3.0075,3.4688,0.8721,0.3718,0.4619
-4.1761,2.7022,1.1726,-0.883,-1.027
-2.1325,0.5725,0.3362,-0.5653,-0.3239
-1.3452,-0.488,0.0956,0.2272,0.2955
-1.7166,-1.8351,-0.0042,0.31,0.2713
-3.1126,-2.3078,0.1669,0.0,0.2713
-4.2048,-1.5699,-0.3291,-0.15,0.1581
-5.5113,-2.0403,-0.1631,-0.15,0.1581
-5.7442,-3.2542,0.4885,-0.15,0.1581
-4.6681,-3.9978,0.9768,-0.15,0.1581
-3.3587,-3.535,0.8107,-0.15,0.1581
-0.7191,-2.7437,-0.2217,-0.62,-0.3239
0.5932,-2.3839,-0.3633,0.16,0.1581
0.9786,-1.0259,-0.271,0.0825,0.5437
2.3075,-0.6073,-0.4248,-0.3625,-0.4195
3.3992,-1.4768,-0.7228,0.12,-0.2035
4.6929,-0.6725,-0.8331,-0.16,0.1441
5.1012,-0.0717,0.5182,0.343,-0.2035
6.3389,0.6964,0.3948,-0.853,-1.95
-0.0418,-0.0968,-0.0205,-0.1516,0.2955
1.8831,1.6147,-1.8187,0.08,0.123
2.5841,3.1257,-1.1238,0.08,0.123
0.8581,3.0988,-1.6679,0.08,0.123
1.0774,2.9647,0.8516,0.08,0.123
2.0544,1.5176,0.7117,0.08,0.123
-4.194,1.6586,1.1343,0.4,0.2142
-5.0825,3.1932,1.3414,0.4,0.2142
-4.0487,-0.6478,-0.8698,0.15,0.123
-6.3422,-1.4677,-0.5516,0.15,0.123
-6.7591,-3.6127,0.6202,0.15,0.123
-4.8512,-4.9391,1.475,0.15,0.123
-2.5405,-4.1298,1.2014,0.15,0.123
1.3228,-3.1593,-0.5515,0.15,0.123
3.5038,-2.2467,0.0714,0.08,0.123
3.2094,-1.9865,-1.6906,0.08,0.123
5.5019,-1.3415,-1.1989,0.08,0.123
4.5537,0.1362,-1.5819,0.08,0.123
4.3002,0.6017,0.8862,0.08,0.123
5.2427,-0.8871,1.2645,0.08,0.123
6.588,1.094,1.3304,0.45,0.2142
6.2139,1.4855,-0.2845,0.45,0.2142
7.1171,0.0761,0.0774,0.45,0.2142
